title,group_id,group_name,entity_id,matching ID,Column2,Column3
חברה ממשלתית: חברה לשקום ולפתוח הרובע היהודי בעמ,811697f4-6e44-4a2d-b820-5dd7ed4ad8be,foi-office-1013,foi-office-1013,,,
חברה ממשלתית: חברת בנין הבימה בעמ,caf2c743-c65b-4918-867a-bbc8a841a89f,foi-office-1015,foi-office-1015,,,
חברה ממשלתית: חברת נמל אשדוד בעמ,93c3dfc1-26c7-4594-aa5b-808435390610,foi-office-561,foi-office-561,,,
חברה ממשלתית: חברת נמל חיפה בעמ,174f700d-d107-4294-a0f8-2b7857ecefb5,foi-office-594,foi-office-594,,,
חברה ממשלתית: חברת נמלי ישראל - פיתוח ונכסים בעמ,9a55f88d-7dea-4ac6-b950-9f495e21fb47,foi-office-595,foi-office-595,,,
חברה ממשלתית: חברת נתיבי איילון בעמ,ff1887f7-6718-454f-be4b-19f837dfeb0b,foi-office-1018,foi-office-1018,,,
חברה ממשלתית: חברת פארק אריאל שרון (איילון) בעמ,37c20598-67cc-48f6-8b4a-776a52fdbeb6,foi-office-596,foi-office-596,,,
חברה ממשלתית: חברת פיתוח מתחמים רכבת ישראל בעמ,007eea4c-5933-46e4-a6bf-ff6e483e02af,foi-office-1019,foi-office-1019,,,
חברה ממשלתית: חלד חברה ממשלתית עירונית לשיקום דיור ופיתוח בעמ,31d048e2-8737-44ba-be95-5f026ee5593d,foi-office-1535,foi-office-1535,,,
חברה ממשלתית: חקר ימים ואגמים לישראל בעמ,61cf176e-a93a-465a-965d-7f69cfa847ff,foi-office-1023,foi-office-1023,,,
חברה ממשלתית: מגדל שלום מאיר בעמ,143e70dd-e9d2-4ae0-980a-27255232e6f6,foi-office-597,foi-office-597,,,
חברה ממשלתית: מדרשת שדה בוקר,7b4ff4ac-d317-4027-b091-07bd63b2a42c,foi-office-598,foi-office-598,,,
חברה ממשלתית: מקווה ישראל - כל ישראל חברים,f6fb8bc0-84ae-4a65-aacf-836cf16133d6,foi-office-1026,foi-office-1026,,,
חברה ממשלתית: מתש - מרכזי תעסוקה שיקומיים בעמ,e180eaa7-86ba-4d93-aca0-358da028778d,foi-office-1027,foi-office-1027,,,
חברה ממשלתית: נתיבי הגז הטבעי לישראל בעמ,22ca7115-067e-474d-b8fb-192680c06eda,foi-office-601,foi-office-601,,,
חברה ממשלתית: ערים חברה לפיתוח עירוני בעמ,b92a3e1d-2e19-47a2-8b60-e5f1261a72c7,foi-office-1031,foi-office-1031,,,
חברה ממשלתית: עשות אשקלון תעשיות בעמ,c107198d-e67b-49da-a891-c5fb27b94085,foi-office-1032,foi-office-1032,,,
חברה ממשלתית: ק.ה.ר קרן השתלמות לרוקחים בעמ,242ce800-fc4d-4bb0-a553-068e92cb3e3e,foi-office-1035,foi-office-1035,,,
חברה ממשלתית: ק.ל.ע. - קרן השתלמות לעובדים הסוציאליים בעמ,2e69b6f1-862d-4e43-909c-1e65d0716928,foi-office-603,foi-office-603,,,
חברה ממשלתית: קו מוצרי דלק בעמ,f9b9153a-6102-4893-a9d2-4f9e595113a4,foi-office-1036,foi-office-1036,,,
חברה ממשלתית: קנט - קרן לביטוח נזקי טבע בחקלאות בעמ,f09e3f39-39ad-489e-8c5f-753531bad1a6,foi-office-604,foi-office-604,,,
חברה ממשלתית: שוק סיטוני לישראל בעמ,c70cebbb-8875-4315-b00f-bc3ab6c01b74,foi-office-1039,foi-office-1039,,,
חברה ממשלתית: שקמונה חברה ממשלתית עירונית לשקום הדיור בחיפה,4ab218e7-949f-4393-9eee-80faaae640b6,foi-office-1041,foi-office-1041,,,
חברה ממשלתית: תדמור - בית הספר המרכזי למלונאות בעמ,b2b2ce4d-0ed5-45b4-9c9e-39f7998938ed,foi-office-572,foi-office-572,,,
חברה ממשלתית: תעשיון צריפין,51cd37c1-896d-436b-bb80-a41e51b97702,foi-office-5970,foi-office-5970,,,
חברה ממשלתית: תשתיות נפט ואנרגיה בעמ,43a984f1-f42b-41e2-937f-2a33e8534345,foi-office-1042,foi-office-1042,,,
חברה עירונית: א.ב. מנהלת אזורי תעסוקה אור עקיבא בעמ,26fed986-79bd-4a41-82fc-80d256c4c82f,foi-office-1193,foi-office-1193,,,
חברה עירונית: אגודת בית ספר תיכון עירוני כל ישראל חברים על שם בית ספר רנה קאסן,889eb72f-2a92-407a-b3b2-dcf0bd226f58,foi-office-1309,foi-office-1309,,,
חברה עירונית: אגודת שוחרי מוזיאון האדם והחי,323ae98f-6a6a-4ff7-8cd2-d3f00424fc43,foi-office-1382,foi-office-1382,,,
חברה עירונית: אגם מונפורט - מרכז תיירות ונופש בעמ,6ab4d3b2-564c-43e6-9eb4-67a41b00fcab,foi-office-1516,foi-office-1516,,,
חברה עירונית: אופקים חדשים-החברה הכלכלית לפיתוח אופקים בעמ,5f506681-3c15-49ee-8bb7-e09a42c46f78,foi-office-1180,foi-office-1180,,,
חברה עירונית: אוצר מפעלי ים בעמ,be0ef15f-e8d5-4dfc-a88a-23855e98f361,foi-office-1367,foi-office-1367,,,
חברה עירונית: אחוזות החוף בעמ,48583414-84ed-478d-9a1a-a4a3ae1daa43,foi-office-1372,foi-office-1372,,,
חברה עירונית: אשכול גליל מערבי,c28b9fac-12fb-4a4a-94ae-f8956d35673b,foi-office-1487,foi-office-1487,,,
חברה עירונית: אשרן-אגודה לקידום רווחת תושבי מטה אשר,fcf5493b-94d8-40ae-9ec0-2c65bb758365,foi-office-1501,foi-office-1501,,,
חברה עירונית: אתוס  - החברה לאמנות תרבות וספורט חיפה בעמ,8528c753-d7b0-4c11-a46f-c0380bdc13fb,foi-office-1304,foi-office-1304,,,
חברה עירונית: אתר הנצחה ממלכתי גבעת התחמושת,2b19ba0a-1e57-4666-b58c-9879a59e08f9,foi-office-1310,foi-office-1310,,,
חברה עירונית: בית יציב,be4fb313-7e28-434b-9eb5-cd8ad738afc8,foi-office-1200,foi-office-1200,,,
חברה עירונית: בית לעברית ראשון לציון,63e667d8-a84e-49c6-9c7c-483b5d11a175,foi-office-5818,foi-office-5818,,,
חברה עירונית: גבעולים,5b32f1f6-4d03-49cc-99e2-340c055be940,foi-office-1231,foi-office-1231,,,
חברה עירונית: גיל-עד מרכז גריאטרי ציבורי אזורי,f14f2e13-83ab-4b30-95f2-f4fc7783aeda,foi-office-1232,foi-office-1232,,,
חברה עירונית: גני המלך דוד-בית האבות החדש ברמת גן,3be2ec05-824a-4da8-9239-0d42c87394fd,foi-office-1503,foi-office-1503,,,
חברה עירונית: גני יהושע בעמ,00b00718-705c-45f0-af73-39baa1700f5c,foi-office-1358,foi-office-1358,,,
חברה עירונית: ה.ל.ר - החברה לפיתוח רחובות בעמ,e5dae1ba-fbbe-4aba-bb7f-d7e7b53c5f0e,foi-office-1425,foi-office-1425,,,
חברה עירונית: האגודה לעידוד התיירות נתניה,c9c58522-e275-4b62-b0de-94885f64ed70,foi-office-1517,foi-office-1517,,,
חברה עירונית: האגודה לקידום רווחת תושבי חוף הכרמל,d86e39aa-b622-4739-9930-ad1d86bd5ae8,foi-office-1299,foi-office-1299,,,
חברה עירונית: האגף הסיעודי שליד בית האבות ברמת גן,7f055ebd-9230-4f72-aa73-888aa5b49720,foi-office-1504,foi-office-1504,,,
חברה עירונית: הגן הבוטני האוניברסיטאי ירושלים,5e6fdc89-0db9-45c0-80ae-303c03afe1c1,foi-office-1322,foi-office-1322,,,
חברה עירונית: הורה ירושלים,317ce3e8-6c7f-4da9-b042-8007fc9e3980,foi-office-1314,foi-office-1314,,,
חברה עירונית: החברה הכלכלית אורנית בעמ,748c1d69-44a4-461d-a6c9-bac6b46c5c8b,foi-office-1187,foi-office-1187,,,
חברה עירונית: החברה הכלכלית חבל ים המלח בעמ,2e789c0f-d54e-44f9-bf48-65154ace499f,foi-office-1464,foi-office-1464,,,
חברה עירונית: החברה הכלכלית לאור עקיבא בעמ,4c3da46f-3fa0-4762-b026-7425de294ce6,foi-office-1189,foi-office-1189,,,
חברה עירונית: החברה הכלכלית לאילת (חכא) בעמ,9d4b7c02-cd9a-4f54-8727-48305589d79b,foi-office-1190,foi-office-1190,,,
חברה עירונית: החברה הכלכלית לאשקלון בעמ,ec6aa0f4-ba5a-42d5-bc49-efff1f9c6227,foi-office-1192,foi-office-1192,,,
חברה עירונית: החברה הכלכלית לבני ברק בעמ,b22eb45d-1c85-4630-a640-7fcc87453cc7,foi-office-1215,foi-office-1215,,,
חברה עירונית: החברה הכלכלית לוד בעמ,bd808a9d-6ac4-416b-bcee-ed922a8afc8e,foi-office-1465,foi-office-1465,,,
חברה עירונית: החברה הכלכלית לחדרה בעמ,6a6a47c6-55e6-42c7-88fd-8ae2b347c28d,foi-office-1292,foi-office-1292,,,
חברה עירונית: החברה הכלכלית לחיפה,caab5f68-9925-4f49-a7d0-5573625290aa,foi-office-1275,foi-office-1275,,,
חברה עירונית: החברה הכלכלית לכרמיאל בעמ,16b4cd07-2ff3-47dd-b94c-7d247ce53cb9,foi-office-1351,foi-office-1351,,,
חברה עירונית: החברה הכלכלית לנהריה בעמ,3ddc933b-3ffe-458d-9957-cd37f2964a2b,foi-office-1469,foi-office-1469,,,
חברה עירונית: החברה הכלכלית לעכו בעמ,1ba35df1-6986-4c88-ba07-8a77473ed3f3,foi-office-1470,foi-office-1470,,,
חברה עירונית: החברה הכלכלית לפיתוח אום אל פחם בעמ,a2dd8247-94d4-4b64-9231-06fac61af16d,foi-office-1182,foi-office-1182,,,
חברה עירונית: החברה הכלכלית לפיתוח באר שבע בעמ,2e2eff1e-e9ae-482b-bc86-ede877edf8ba,foi-office-1205,foi-office-1205,,,
חברה עירונית: החברה הכלכלית לפיתוח הגליל העליון בעמ,11719216-7710-46fc-bd59-749b09ec911f,foi-office-1252,foi-office-1252,,,
חברה עירונית: החברה הכלכלית לפיתוח התיירות בחבל אילות,3000b3a5-0a2f-49d7-ad6e-65b39e8f5391,foi-office-1302,foi-office-1302,,,
חברה עירונית: החברה הכלכלית לפיתוח חבל מודיעין בעמ,1f03873b-5b8c-4ee6-a4d4-99324d13d212,foi-office-1287,foi-office-1287,,,
חברה עירונית: החברה הכלכלית לפיתוח יקנעם עילית בעמ,4c87dd37-f33a-4e59-9667-cd378de555ec,foi-office-1337,foi-office-1337,,,
חברה עירונית: החברה הכלכלית לפיתוח כפר יונה בעמ,f1ddd941-468e-4b05-874f-1276f30c10ba,foi-office-1349,foi-office-1349,,,
חברה עירונית: החברה הכלכלית לפיתוח כפר סבא בעמ,db4ebdf3-bd9f-45e3-a181-d3c4bc149da5,foi-office-1346,foi-office-1346,,,
חברה עירונית: החברה הכלכלית לפיתוח מגידו,94868ee8-c4fe-4746-bc1a-407fd68f82e1,foi-office-5780,foi-office-5780,,,
חברה עירונית: החברה הכלכלית לפיתוח מגילות,04bcfae0-8de3-42b2-b7ab-294484bab961,foi-office-1429,foi-office-1429,,,
חברה עירונית: החברה הכלכלית לפיתוח מודיעין עיר העתיד,042b54d8-98c3-444f-b6f6-f2b468fc2aca,foi-office-1430,foi-office-1430,,,
חברה עירונית: החברה הכלכלית לפיתוח מעלה אדומים בעמ,ccc0ad20-ed6d-4635-8214-fd5850b7da6f,foi-office-1433,foi-office-1433,,,
חברה עירונית: החברה הכלכלית לפיתוח מרחבים ובנותיה בעמ,dfc076ac-e1e6-4117-a830-80857ec83449,foi-office-1434,foi-office-1434,,,
חברה עירונית: החברה הכלכלית לפיתוח עמק יזרעאל בעמ,255f7f54-6e68-4731-aefc-14e010c835df,foi-office-1439,foi-office-1439,,,
חברה עירונית: החברה הכלכלית לפיתוח קריית ים,0a4814cc-9b71-4cd8-ab79-265dc8f72a84,foi-office-5770,foi-office-5770,,,
חברה עירונית: החברה הכלכלית לפיתוח קרית אתא בעמ,c85b53c3-bcc5-46a8-8089-9cd3a5e54151,foi-office-1440,foi-office-1440,,,
חברה עירונית: החברה הכלכלית לפיתוח רמת גן בעמ,8b6027d2-e45b-40de-a836-0530a14b5e27,foi-office-1481,foi-office-1481,,,
חברה עירונית: החברה הכלכלית לפיתוח שדרות,f0bea707-4a47-408b-8e93-e9d09ca6ef1b,foi-office-1444,foi-office-1444,,,
חברה עירונית: החברה הכלכלית לקרני שומרון,6f16d1ff-b06e-4bf0-bbf7-c401a8400a52,foi-office-1474,foi-office-1474,,,
חברה עירונית: החברה הכלכלית לראשון לציון בעמ,307f7d81-543e-4776-a67d-71be0873527e,foi-office-1475,foi-office-1475,,,
חברה עירונית: החברה הכלכלית מיסודה של עיריית טבריה בעמ,e3dfc173-68cc-4490-9d38-37b3a7527699,foi-office-1306,foi-office-1306,,,
חברה עירונית: החברה הכלכלית קדומים בעמ,9ddf5742-3db3-4acc-9c40-aba5b2252403,foi-office-1478,foi-office-1478,,,
חברה עירונית: החברה הכלכלית קריית שמונה,f40a3d73-86ad-4a09-af4b-a93d812ca1f7,foi-office-1479,foi-office-1479,,,
חברה עירונית: החברה הכלכלית קרית ביאליק,9f628bc7-5268-449b-8816-ef9b8522ae1b,foi-office-5779,foi-office-5779,,,
חברה עירונית: החברה הכלכלית ראש העין,57f7822c-f5e6-4248-8289-4a7f293ffb90,foi-office-1480,foi-office-1480,,,
חברה עירונית: החברה הכלכלית שהם בעמ,d2905592-d84a-4712-a72e-b05ea04e5afe,foi-office-1482,foi-office-1482,,,
חברה עירונית: החברה העירונית לפיתוח אשדוד בעמ,935420c8-ef48-4cc6-b65a-896e3319e87c,foi-office-1183,foi-office-1183,,,
חברה עירונית: החברה העירונית לפיתוח בית שמש,c09a5d5f-0414-40a7-a68d-fc0400412f31,foi-office-1212,foi-office-1212,,,
חברה עירונית: החברה העירונית לפיתוח תיירות בהרצליה בעמ,c927918f-2bda-4daa-bb70-bf4639933721,foi-office-1261,foi-office-1261,,,
חברה עירונית: החברה העירונית לתרבות נוער וספורט (חמש) שהם,2c3c397b-1ee1-417a-97de-9cd0f066a68f,foi-office-5754,foi-office-5754,,,
"חברה עירונית: החברה העירונית לתרבות, נוער, ספורט באשקלון בעמ",8a758a75-f47c-4795-9314-1099bb54cfdb,foi-office-1176,foi-office-1176,,,
חברה עירונית: החברה לאמנות ולתרבות הרצליה בעמ,3e3e0648-9d3f-423f-b77b-8b025c9935ad,foi-office-1241,foi-office-1241,,,
חברה עירונית: החברה לבידור ובילוי,3c44e5a3-2837-4948-9cb1-b654176443a8,foi-office-1279,foi-office-1279,,,
חברה עירונית: החברה לביטחון וסדר ציבורי,80ffee02-d11c-408d-a289-e7af8951555a,foi-office-1505,foi-office-1505,,,
חברה עירונית: החברה לחקלאות בגליל העליון (ח.ח.ג.ע. 1988),7eef642c-9dfc-41f7-af99-5eb66126c6f9,foi-office-1260,foi-office-1260,,,
חברה עירונית: החברה לטיפול במי חוף הכרמל בעמ,a703535f-8bf9-4bb9-b50f-78a5b30fda4b,foi-office-1300,foi-office-1300,,,
חברה עירונית: החברה לטיפול במי לב השרון בעמ,3c8c13cf-04eb-40bb-b0c3-2471357c8fc8,foi-office-1352,foi-office-1352,,,
חברה עירונית: החברה למימון רמלה בעמ,88be9038-4e42-4730-bb5a-64f848a2972b,foi-office-1536,foi-office-1536,,,
חברה עירונית: החברה לפיתוח בית אריה בעמ,c17606ab-9a70-4722-828c-94257e78d7ea,foi-office-1213,foi-office-1213,,,
חברה עירונית: החברה לפיתוח גני תקווה,444da703-1633-409e-98ea-8683eb2321a6,foi-office-5747,foi-office-5747,,,
חברה עירונית: החברה לפיתוח הרצליה בעמ,632db3f6-9dd5-4522-92fa-b5dcc9570ce0,foi-office-1254,foi-office-1254,,,
חברה עירונית: החברה לפיתוח ובניין הערבה בע''מ,78e47496-1dec-4c49-9a5e-3ef1668b8d63,foi-office-1255,foi-office-1255,,,
חברה עירונית: החברה לפיתוח זבולון בעמ,0f74dc61-ace0-4f6c-bf16-4ea5f6faaf9f,foi-office-1278,foi-office-1278,,,
חברה עירונית: החברה לפיתוח יפו העתיקה בעמ,9b90d1dd-b362-437a-9e05-308614ccb810,foi-office-1373,foi-office-1373,,,
חברה עירונית: החברה לפיתוח מרכזים כפריים תעשיתיים -מטה יהודה בעמ,39e21c23-24a6-417d-9275-62611ba4e22d,foi-office-1448,foi-office-1448,,,
חברה עירונית: החברה לפיתוח פתח תקווה בעמ,ebe46738-7e41-4a00-a03d-894ebf14f425,foi-office-1450,foi-office-1450,,,
חברה עירונית: החברה לפיתוח קרית אונו בעמ,8f1b09b0-28d7-4f7f-8fd6-f9a785c770ac,foi-office-1451,foi-office-1451,,,
חברה עירונית: החברה לפיתוח שער הנגב בעמ,3fe3c5d1-8682-44d9-92bf-48e75eb7aba5,foi-office-1453,foi-office-1453,,,
חברה עירונית: החברה עירונית לתרבות הפנאי בכפס בעמ,2a31082d-4b69-4b7c-9bb9-ebce5411ddb9,foi-office-4049,foi-office-4049,,,
חברה עירונית: היכל התרבות חבל מודיעין,89b99f77-3786-4365-a0d5-dd67d2d81bcd,foi-office-5739,foi-office-5739,,,
חברה עירונית: המכון לחקר הגולן,cdee1d69-3eb9-4279-ab65-adcd8155a0d7,foi-office-1220,foi-office-1220,,,
חברה עירונית: המרכז הזאולוגי תל אביב רמת גן בעמ,996f827f-cbd9-43d9-b3b3-982ae60abc38,foi-office-1520,foi-office-1520,,,
חברה עירונית: המרכז לחינוך משלים ולתרבות הפנאי הר אדר,908a6560-3642-44c7-9785-f5ebdacf0108,foi-office-1242,foi-office-1242,,,
חברה עירונית: העמותה לחינוך בלתי פורמלי,bd21595c-0945-4bea-8cdf-4ece7ce92afd,foi-office-1390,foi-office-1390,,,
חברה עירונית: העמותה לניהול תחנת העמקים,79779af6-0529-4448-bb0c-93c46e584858,foi-office-1244,foi-office-1244,,,
"חברה עירונית: העמותה לקידום החינוך, תרבות וספורט בישובי דרום השרון",4463f0dd-e0e6-4378-bb00-466abbd09c92,foi-office-1245,foi-office-1245,,,
חברה עירונית: העמותה לקידום הספורט בגליל התחתון,a8956b02-af19-458e-be89-61bdcca75fd8,foi-office-1246,foi-office-1246,,,
חברה עירונית: הרי נצרת מפעלי מים וביוב בעמ,1f6b1af6-02ab-4472-a8b1-f8c3be4b2b77,foi-office-1547,foi-office-1547,,,
חברה עירונית: הרשות לפיתוח ירושלים,ad51a52d-b415-4853-8a43-dbaa14063874,foi-office-1327,foi-office-1327,,,
חברה עירונית: הרשות לפיתוח כלכלי תל אביב יפו בעמ,534bd58d-55ef-475f-a440-47293dc9f2e7,foi-office-1374,foi-office-1374,,,
חברה עירונית: התזמורת הסימפונית ירושלים-רשות השידור,d3cb67af-5c9e-444f-a16e-92a55eb332c1,foi-office-1318,foi-office-1318,,,
חברה עירונית: התנור מים וביוב בעמ,d8196561-fda1-4556-90c1-a1327d9a318f,foi-office-1537,foi-office-1537,,,
חברה עירונית: ח.ל.ת - חברה לפיתוח ולתיירות נתניה,3a76455f-2bf9-4581-baa6-3b11a38ec1e6,foi-office-1521,foi-office-1521,,,
חברה עירונית: חברה הכלכלית נחל שורק,ba8ca541-72c9-47da-be09-328ff6d143f1,foi-office-1484,foi-office-1484,,,
חברה עירונית: חברה כלכלית לפיתוח אפרת בעמ,54daec06-3071-4d59-9b9a-ee873983a1c3,foi-office-1184,foi-office-1184,,,
חברה עירונית: חברה לפיתוח קצרין בעמ,78981eea-da91-4bca-b943-76e00fdd4b6a,foi-office-1457,foi-office-1457,,,
"חברה עירונית: חברה עירונית לתרבות, לנוער ולחוגי ספורט (חמש) בעמ",4aeaea1e-f3bc-4c42-b2c6-22090454edbe,foi-office-1395,foi-office-1395,,,
חברה עירונית: חברת אתרים בחוף תל אביב,63f6bf1a-e341-4202-959a-455d29a7ecdb,foi-office-5817,foi-office-5817,,,
חברה עירונית: חברת בתי אבות ברמת גן,b27808b5-935e-49eb-8d8b-a9137209c67e,foi-office-1511,foi-office-1511,,,
חברה עירונית: חברת הגיחון תאגיד המים והביוב של ירושלים,d9739fe3-d2a4-43b4-bfad-9ab0814b75f7,foi-office-1578,foi-office-1578,,,
חברה עירונית: חסך - קופת חיסכון לחינוך בעמ,a2652a3e-b31a-495e-8a4f-106581d1dfce,foi-office-1273,foi-office-1273,,,
חברה עירונית: י.ש. גת,64f8e30f-9bcc-45ef-be8d-c1d33b7d394a,foi-office-1488,foi-office-1488,,,
חברה עירונית: יובל חינוך בעמ,643a47cf-7b07-4959-b5a2-79a1d057cd23,foi-office-1364,foi-office-1364,,,
חברה עירונית: יובלים אשדוד בעמ,6bcec853-f5c6-4a7c-a8ba-fb58444f294a,foi-office-1583,foi-office-1583,,,
חברה עירונית: יובלים בשומרון בעמ,b2e6d404-c617-4b49-b7ec-2f676865948c,foi-office-1563,foi-office-1563,,,
"חברה עירונית: יפה נוף תחבורה, תשתיות ובניה בעמ",ecceba8a-53ec-406a-a6f2-168360018574,foi-office-1270,foi-office-1270,,,
חברה עירונית: כיוונים - החברה לתרבות הפנאי באר-שבע בעמ,c190d331-69eb-4413-a9e3-395a487f8b98,foi-office-1201,foi-office-1201,,,
חברה עירונית: למען הספורט בנתניה בעמ,f560a91a-dad9-42f9-977c-32730ef17c5e,foi-office-1398,foi-office-1398,,,
חברה עירונית: מ.ס.ו.ף- מרכז ספורט ופנאי פרדסיה בעמ,a04fa42a-824a-4f75-8c4f-3322bb406aaf,foi-office-1400,foi-office-1400,,,
חברה עירונית: מוזיאון ארץ ישראל תל אביב,f43d45f6-b764-497d-986f-7f1d712cc29e,foi-office-1371,foi-office-1371,,,
חברה עירונית: מוזיאון עתיקות הגולן,8d7b4142-0230-429d-9d99-e95e2b21d0b3,foi-office-1236,foi-office-1236,,,
חברה עירונית: מוזיאוני חיפה בעמ,81badcb7-198f-4718-bf6f-3f23de049767,foi-office-1271,foi-office-1271,,,
חברה עירונית: מוריה החברה לפיתוח ירושלים,330fd5e0-fdf8-438b-ab5b-454adee2edb2,foi-office-1328,foi-office-1328,,,
חברה עירונית: מטה אשר ייזום ופיתוח פרוייקטים בעמ,c9556b02-3e3f-4fd1-8541-95feb2e098a6,foi-office-1460,foi-office-1460,,,
חברה עירונית: מטמנות אפעה בעמ,54061034-34c1-4234-bb4b-dcb3d7d10772,foi-office-1531,foi-office-1531,,,
חברה עירונית: מי אביבים 2010 בעמ,97315d31-0ce7-4f0b-ace4-7a5cb7a93a4c,foi-office-1569,foi-office-1569,,,
חברה עירונית: מי אשקלון- תאגיד המים והביוב בע''מ,ff08c8bc-055b-49fb-b23a-430501c11c88,foi-office-1582,foi-office-1582,,,
חברה עירונית: מי ביאליק בעמ,165d9b60-655a-4472-9c64-1c4bdbb185d2,foi-office-1551,foi-office-1551,,,
חברה עירונית: מי בת ים,eef778f2-f261-4ab2-a20f-dd68e24a4d1c,foi-office-1579,foi-office-1579,,,
חברה עירונית: מי גבעתיים - מפעלי מים וביוב בעמ,2b664ddb-7be6-4b09-961d-3ff4e4892a7c,foi-office-1567,foi-office-1567,,,
חברה עירונית: מי גליל בעמ,636192d5-6d07-4e4c-81c3-4b96b8f85ad2,foi-office-1543,foi-office-1543,,,
חברה עירונית: מי הרצליה בעמ,844c09aa-afa2-4946-8d40-e22b5fd48372,foi-office-1560,foi-office-1560,,,
חברה עירונית: מי יבנה בעמ,72d0f0de-fd0b-48f2-8057-1a78be907b7d,foi-office-1581,foi-office-1581,,,
חברה עירונית: מי לוד בעמ,f2f904cd-6f37-4319-b559-be7e0524ce95,foi-office-1574,foi-office-1574,,,
חברה עירונית: מי מודיעין בעמ,649ec740-652c-4044-8f89-9b6c6c5d1daa,foi-office-1576,foi-office-1576,,,
חברה עירונית: מי נעם תאגיד מים וביוב אזורי,e9465981-1407-4860-93b4-f7d56c5b1af9,foi-office-1546,foi-office-1546,,,
חברה עירונית: מי נתניה (2003) בעמ,1f385648-223b-443b-a1d0-d30747138f48,foi-office-1557,foi-office-1557,,,
חברה עירונית: מי רמת גן בעמ,805f468c-8ee5-416f-8897-d69b4c607435,foi-office-1568,foi-office-1568,,,
חברה עירונית: מי רעננה בעמ,cc463f66-0892-4f0f-84d1-336ed418e253,foi-office-1559,foi-office-1559,,,
חברה עירונית: מי רקת טבריה בעמ,0a7e1d28-5c5a-4ebd-85db-d7e65a2c737f,foi-office-1548,foi-office-1548,,,
חברה עירונית: מי שבע - תאגיד המים והביוב לבאר שבע בעמ,08b2b6f0-8855-42ea-94f8-68a13c66d6b6,foi-office-1585,foi-office-1585,,,
חברה עירונית: מי שיקמה תאגיד המים והביוב בעמ,1fafaa5b-58c6-4add-a544-0c03e94b8a15,foi-office-1580,foi-office-1580,,,
חברה עירונית: מי שמש בעמ,a9e51ee5-b367-45cd-b9ea-e99b1ce3c8cb,foi-office-1577,foi-office-1577,,,
חברה עירונית: מיאהקום- תאגיד המים והביוב כפרי גליל תחתון בע''מ,f0f5d8ea-a803-4325-a31f-cd08ec0e953f,foi-office-1308,foi-office-1308,,,
חברה עירונית: מינהלת יזרעאל עפולה בעמ,29d40919-c759-4793-9574-d71a37cca562,foi-office-1489,foi-office-1489,,,
חברה עירונית: מינהלת פארק תעשיות קידמת גליל,4a730e50-e840-4ef2-9250-4be19e079411,foi-office-1340,foi-office-1340,,,
חברה עירונית: מיתב- תאגיד אזורי למים ולביוב בעמ,a233ccd6-2f60-440b-9a90-06953cf93643,foi-office-1565,foi-office-1565,,,
חברה עירונית: מנהלת אופק- מודיעין מכבים רעות,c2bde33e-58a0-46e3-a433-9e4089dd0828,foi-office-5748,foi-office-5748,,,
חברה עירונית: מנהלת בר לב בעמ,701f6238-5d0a-4d23-9a8b-b5cc8fae7376,foi-office-1356,foi-office-1356,,,
חברה עירונית: מניב ראשון בעמ,61733f66-55e8-4df2-887e-5f3ed3f53929,foi-office-1572,foi-office-1572,,,
חברה עירונית: מעיינות אתא בעמ,b450dd05-6c5e-41b0-ae26-8e2262ac330d,foi-office-1552,foi-office-1552,,,
חברה עירונית: מעיינות הדרום בעמ,b5de863b-0a80-4cc9-9e2a-bfda5e5d69c4,foi-office-1586,foi-office-1586,,,
חברה עירונית: מעיינות השרון בעמ,db53259a-eec7-47f5-a5b4-f48970f15c57,foi-office-1558,foi-office-1558,,,
חברה עירונית: מפעלי בית עמנואל,4ccd4910-13a3-4116-ad75-98ebe150883a,foi-office-1401,foi-office-1401,,,
חברה עירונית: מרכז הירידים והקונגרסים בישראל בעמ,062a423b-304f-494a-b0ff-6fc39d51ca07,foi-office-1380,foi-office-1380,,,
חברה עירונית: מרכז חינוכי וקהילתי על שם תלמה ילין,dd171f3b-085f-44e0-b5b7-ec1b3a3cdf55,foi-office-1223,foi-office-1223,,,
חברה עירונית: מרכז לחינוך וספורט רמת השרון,958965bb-efaa-468a-b4f6-8c8a77e2b26c,foi-office-1402,foi-office-1402,,,
חברה עירונית: מרכז תרבות באופקים עש ס. רובין בעמ,30d30e12-c938-4d2c-96cb-b66d848c8e37,foi-office-1178,foi-office-1178,,,
חברה עירונית: נ.ע.מ פארק תעשיות בעמ,d711a5ff-2d47-449f-9dab-37e59e16b3b3,foi-office-1492,foi-office-1492,,,
חברה עירונית: עדן החברה לפיתוח כלכלי בירושלים,19aad15a-da2f-435b-88cc-d1c7d0bbbafc,foi-office-1329,foi-office-1329,,,
חברה עירונית: עזרה ובצרון חברה לשיכון בעמ,b5d10f5d-8b29-4fd4-92f8-80833da88d03,foi-office-1379,foi-office-1379,,,
חברה עירונית: עידן הנגב - איזור תעסוקה משותף בעמ,ae54e478-9803-45b9-9a6f-510a9240f513,foi-office-1493,foi-office-1493,,,
חברה עירונית: עין אפק בעמ,b8f307ca-646d-4263-acd1-2b54bf1966b1,foi-office-1566,foi-office-1566,,,
חברה עירונית: עין כרמים - תאגיד מים וביוב בעמ,a74defd7-5f34-4c59-beff-fa7622b8e152,foi-office-1540,foi-office-1540,,,
